_id,MERCHANT_NAME,PAN_NUMBER,MERCHANT_ID,MOBILE_NUMBER,ACQUIRER_NAME,REMARKS,STATUS,REALLOCATED_DATE,REALLOCATD_BY,DATA_SYNCED_DATE,REQUESTED_BRANCH_NAME,REQUESTED_BRANCH_CODE,updated_at
25805,YEZDI GALLA BHANDAR,302917945,273841,9855040950,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-09-24T10:40:15,NEPAL_SUBASH,2024-07-17T02:44:59,KATAHARIYA BRANCH,110,23:43.2
11421,NEHA TRADERS,605202539,273950,9855026540,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2022-09-04T10:46:40,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
22692,OMEGA EDUCATION PARK PVT.LTD,606005210,274199,9851059141,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-05T10:38:54,NMB_SUMANSHRESTHA,2024-07-17T02:44:59,PUTALISADAK BRANCH,4,23:43.2
21222,SUBIN AND SABINA PLASTIC STORES,614674750,274501,9846261465,SAGARMATHA Bank,Mistakenly Registered,WITHDRAWN,,,2024-07-17T02:44:59,Branch Office Pokhara,NP0010164,23:43.2
39295,ANJANA TRADERS AND SUPPLIERS,305284765,274569,9857821624,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-10T14:54:18,EBLQRMAKER@0330,2024-07-17T02:44:59,,,23:43.2
25571,T M FANCY COLLECTION,602356051,274952,9766434795,SAGARMATHA Bank,Shutdown/Closed,REALLOCATED,2023-09-21T13:41:36,GLOBAL_SHRADDHA,2024-07-17T02:44:59,GONGABU BRANCH,35,23:43.2
10202,KOJI BAG SUPPLIERS,606401030,275022,9808242178,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-07-22T10:06:56,CIVIL_AASTHA,2024-07-17T02:44:59,,,23:43.2
2442,PRADHAN TRADERS,611237325,275414,9827327599,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-05-05T11:43:25,O295,2024-07-17T02:44:59,,,23:43.2
2933,SEMUNA COLLECTION,608313601,275525,9842261857,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:06:40,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
2446,MAMA COTTAGE AND LODGE,300738058,275930,9802523472,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-05-05T11:45:13,O295,2024-07-17T02:44:59,,,23:43.2
21891,PANCHU JEWELLERS,613611297,275938,9814524786,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2023-06-18T10:03:03,Sunrise_Rohit,2024-07-17T02:44:59,Nepalgunj Branch,50,23:43.2
21404,NEW BHAIRAV RESTAURANT,613454199,275979,9860970300,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-14T11:12:43,059_MAKER,2024-07-17T02:44:59,Yogikuti Branch,59,23:43.2
3526,NISHMA KIDS COLLECTION AND GIFT SHOP,611951922,276174,9840749703,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-23T14:44:48,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
29219,CLEAN REMITTANCE & SUPPLIERS,303422594,276355,9847022714,SAGARMATHA Bank,Registered without my knowledge,APPROVED,,,2024-07-17T02:44:59,Bhairahawa,61,23:43.2
3725,PASHUPATI  TRADE  LINK..,603940286,276374,9857023880,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-03T17:01:34,manishuprety,2024-07-17T02:44:59,,,23:43.2
31691,samuna shrestha,305261535,276455,9842127483,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-03-17T15:34:18,EBLQRMAKER@0080,2024-07-17T02:44:59,BIRATNAGAR BRANCH,80,23:43.2
19058,JASMIN PHOTO STUDIO,606178284,276589,9846093411,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-04-11T13:31:39,Garima_Shreeram,2024-07-17T02:44:59,Dumre Branch,88,23:43.2
23359,POKHARA CHUNA BIKRI,300204132,276637,9846023941,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-08-02T11:50:47,12921,2024-07-17T02:44:59,POKHARA R/O,345,23:43.2
28562,GYAWALI FORM AND FURNISHING,603369979,276810,9841782624,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-01-04T16:36:15,NMB_INASHA,2024-07-17T02:44:59,,,23:43.2
12867,KRISHNA KAMAL FOOD LAND AND PARTY PALACE PVT.LTD,609517226,276973,9814548500,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-29T15:58:23,SHRIYA,2024-07-17T02:44:59,,,23:43.2
18320,RIDDHI SIDDHI ELECTRICAL AND ELECTRONICS SUPPLIERS,615587752,276978,9812489539,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-03-20T18:27:31,EBLQRMAKER@0650,2024-07-17T02:44:59,,,23:43.2
17689,WATCH GALLERY PRIVATE LIMITED,604315605,277223,9801138813,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2023-10-17T16:39:25,SBL_VALLEYRESOURCE,2024-07-17T02:44:59,KANTIPATH,60,23:43.2
7780,SHIVASHIKHAR MULTIPURPOSE COOPERATIVE LTD,600799148,278267,9861410811,SAGARMATHA Bank,Trouble in transaction.,REALLOCATED,2022-05-27T17:31:08,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
3130,ANNAPURNA VISION TOURS & TRAVELS PVT LTD,303829320,278349,9849333645,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:33:51,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
8336,DINE AND DREAM HOTEL PVT LTD,606545831,278359,9745680510,SAGARMATHA Bank,Nearby Location,REALLOCATED,2022-06-17T13:51:44,SUNRISE_RAJENDRA,2024-07-17T02:44:59,,,23:43.2
5940,SATHI MART PANGA,120971888,279221,9841023851,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2022-04-07T13:00:35,SBL_KIRTIPUR,2024-07-17T02:44:59,,,23:43.2
29439,New Pawan Enterprises,600113267,279433,9844096836,SAGARMATHA Bank,Shutdown/Closed,REALLOCATED,2024-02-22T13:15:16,rita.upadhyaya,2024-07-17T02:44:59,BAYALBAS BRANCH,84,23:43.2
6626,STAR COMPUTER AND ELECTRONICS.,607463246,279525,9804877987,SAGARMATHA Bank,Loan settlement from the other bank,REALLOCATED,2022-07-27T15:48:50,Laxmi_anish,2024-07-17T02:44:59,,,23:43.2
1159,YADUVANSHI TRADERS PVT. LTD.,606764560,279546,9849166170,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:28:59,SBL_UMESH,2024-07-17T02:44:59,,,23:43.2
24859,ADHIKARI BROTHERS ELECTRIC AND ELECTRONICS.,302032158,279576,9857634852,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATION_REQUESTED,,,2024-07-17T02:44:59,KUSMA BRANCH,66,23:43.2
24860,ADHIKARI BROTHERS ELECTRIC AND ELECTRONICS.,302032158,279576,9857634852,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATION_REQUESTED,,,2024-07-17T02:44:59,KUSMA BRANCH,66,23:43.2
39128,Glory Bakhara Palan Farm,607338667,280535,9342995363,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-09T13:06:51,eSewa_Sabin,2024-07-17T02:44:59,,,23:43.2
8026,MISTER BAKERY,611803139,280799,9842704792,SAGARMATHA Bank,Nearby Location,REALLOCATED,2022-06-09T17:29:59,Garima_Suresh,2024-07-17T02:44:59,,,23:43.2
9432,GALESHWOR HARWARE AND SUPPLIERS,603340381,280955,9856050389,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-01-04T16:22:20,shraddha.shrestha,2024-07-17T02:44:59,,,23:43.2
15118,BIBHAB KHAJA GHAR,608289218,280972,9861437409,SAGARMATHA Bank,Banking relationship with another bank,WITHDRAWN,,,2024-07-17T02:44:59,,,23:43.2
11867,DEUKHURI STATIONARY,605678826,281290,9809844198,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-22T10:31:08,SBL_LAMAHI,2024-07-17T02:44:59,,,23:43.2
375,MANSOON PALASTIC &HOSIERY UDHYOG,304893696,281362,9847025828,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-23T13:18:31,PRABHU_SAJAN,2024-07-17T02:44:59,,,23:43.2
9915,EVER GREEN SUPPLIERS,605005220,281558,9864566185,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-08-02T11:03:38,CENTURY_PRIZMA,2024-07-17T02:44:59,,,23:43.2
33397,M.D.S SUPPLIERS,606167545,282264,9814589086,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-20T13:02:46,alok.nag,2024-07-17T02:44:59,,,23:43.2
18039,HELLO HEALTH POLY CLINIC PVT.LTD,609517525,282308,9856013577,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2023-03-26T13:37:51,PRIME_ANJU,2024-07-17T02:44:59,,,23:43.2
8566,ZENITH COMPUTER,606390729,282379,9844790440,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-06-23T13:02:39,MNBBL_SOFI,2024-07-17T02:44:59,,,23:43.2
5432,LINK BRIDGE MANAGEMENT PRIVATE LIMITED,609789779,283063,9801908595,SAGARMATHA Bank,Shutdown/Closed,WITHDRAWN,,,2024-07-17T02:44:59,,,23:43.2
5913,BS Gallery,612356311,283309,9847847633,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-07T14:13:04,SBL_LAMAHI,2024-07-17T02:44:59,,,23:43.2
3380,SHARMA STORE,300990759,283331,9851050513,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-31T15:10:51,SMRITI,2024-07-17T02:44:59,,,23:43.2
14948,CHHIMEK MARKET,304355888,283410,9855024305,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-23T14:05:50,Everest_digital1,2024-07-17T02:44:59,,,23:43.2
30745,OM SHANTI ELECTRONICS,301603173,283562,9817738777,SAGARMATHA Bank,Mistakenly Registered,REALLOCATED,2024-03-07T12:37:57,NABIN_PARIYAR,2024-07-17T02:44:59,RAJBIRAJ-024,24,23:43.2
14237,P AND  P  ENTERPRISES..,305175849,283863,9842643294,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
38507,KTM HUNGER STATION,613629548,283873,9841766470,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-05-12T12:38:24,GIBL_SUBISH,2024-07-17T02:44:59,,,23:43.2
32966,KRITI  STORE..,611994187,283921,9813485898,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-17T11:29:01,eSewa_Sabin,2024-07-17T02:44:59,,,23:43.2
28527,NEW FRESH FISH HOUSE,604908593,284267,9851191308,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2024-01-26T16:33:10,eSewa_Bibek,2024-07-17T02:44:59,,,23:43.2
14463,ASHOK AND SANS GENERAL STORE,603165971,284301,9804290285,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T15:32:28,eSewa_Aarti,2024-07-17T02:44:59,,,23:43.2
8706,S.S HOME DECOR ENTERPRISES,120015168,284474,9867417652,SAGARMATHA Bank,S_iddhartha Bank Parasi Branch,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
16212,LK DECORS CENTER,604151995,285443,9860934370,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2023-01-05T11:14:13,MNBBL_ANJU,2024-07-17T02:44:59,,,23:43.2
19812,NEW PAPPU KIRANA,305365257,285699,9844050496,SAGARMATHA Bank,Banking relationship with another bank,WITHDRAWN,,,2024-07-17T02:44:59,PROVINCE 8,600,23:43.2
34846,NEW SHANKAR FANCY,305656423,285740,9848055308,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-02T11:13:40,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
5256,BHATTARAI TRADE AND SUPPLIERS.,604836564,285905,9857076551,SAGARMATHA Bank,No _idea about reg,REALLOCATED,2022-03-02T14:20:46,system,2024-07-17T02:44:59,,,23:43.2
6459,SAGAR AND SITA EMPORIUM,305513072,286107,9805435210,SAGARMATHA Bank,Account Closed,REALLOCATED,2022-04-18T15:50:13,EVEREST_BHUVNESHWARI,2024-07-17T02:44:59,,,23:43.2
22548,KRITYA HUB PVT. LTD.,605917750,286600,9851217262,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-02T10:01:01,NMB_SUMANSHRESTHA,2024-07-17T02:44:59,THAPATHALI BRANCH,72,23:43.2
41370,EASTERN AUTO POINT,601321504,286614,9852042363,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-24T11:26:43,12129,2024-07-17T02:44:59,,,23:43.2
31158,REWAT KIRANA PASAL,302729308,286709,9862152914,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-22T18:08:24,153_MAKER,2024-07-17T02:44:59,,,23:43.2
37260,VIVEK ENTERPRISES,302637421,286767,9855025049,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-22T15:33:09,EBLQRMAKER@0150,2024-07-17T02:44:59,,,23:43.2
7831,DEEP LIQUOR SHOP PVT LTD,609606030,286958,9861493923,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-06-07T10:23:29,MNBBL_SOFI,2024-07-17T02:44:59,,,23:43.2
12338,Laxman pradhan,605557879,287163,9814991999,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2022-09-20T17:27:49,shraddha.shrestha,2024-07-17T02:44:59,,,23:43.2
6346,PR TRADE CONCERN.,102920266,287191,9849424091,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2022-05-17T13:14:26,SANTOSH905,2024-07-17T02:44:59,,,23:43.2
11812,AARADHYA COLLECTION,611657767,287214,9851230380,SAGARMATHA Bank,Shutdown/Closed,REALLOCATED,2022-09-11T10:02:35,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
12802,STYLISH BEAUTY PARLOR AND COSMETIC,613205072,287388,9861248328,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-25T10:21:51,PRIME_ANJU,2024-07-17T02:44:59,,,23:43.2
3265,KRIPA VENUE AND RESTAURENT,603823138,287741,9851056292,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:30:44,system,2024-07-17T02:44:59,,,23:43.2
5999,TUSHAR HARDWARE,301685887,287844,9852050032,SAGARMATHA Bank,Loan settlement from the other bank,REALLOCATED,2022-04-05T13:18:00,12781,2024-07-17T02:44:59,,,23:43.2
19373,CHURIYA MAI STEEL FURNITURE SHOW ROOM,604138321,287850,9854036837,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2023-04-21T10:30:34,GLOBAL_ANU,2024-07-17T02:44:59,LAALBANDI,73,23:43.2
15416,R.B COLLECTION,601821538,287860,9855083585,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-05T10:37:24,Aayush_Checker,2024-07-17T02:44:59,,,23:43.2
23467,HOTEL ROYAL GARDEN,303041984,288164,9858320627,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-24T16:21:07,12724,2024-07-17T02:44:59,,,23:43.2
38287,CHANDAN NATH MULTIPURPOSE COOPERATIVE LTD,600401733,288319,9848392501,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-30T19:14:25,dinesh.acharya,2024-07-17T02:44:59,,,23:43.2
21502,SHIVAM HARDWARE STORE,301185734,288496,9811093441,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-08T11:20:34,sabina.dahal,2024-07-17T02:44:59,Biratnagar 2 Branch,170,23:43.2
8374,MAHALAXMI SUPPLIERS.,604979526,288497,9868104407,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2022-07-11T14:43:24,12968,2024-07-17T02:44:59,,,23:43.2
27191,MA BAIBHAV LAXMI MOTOR PARTS,612051478,288566,9807941555,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2023-10-29T12:32:41,MNBBL_ANJU,2024-07-17T02:44:59,BIRTAMODE BRANCH,76,23:43.2
363,YAMUNA PUJA TRADERS,300283725,288678,9800649860,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-23T13:17:31,PRABHU_SAJAN,2024-07-17T02:44:59,,,23:43.2
3255,ALINA STORES,301160016,288702,9846055556,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:29:58,system,2024-07-17T02:44:59,,,23:43.2
19216,Naya Organic Lila Krishi Tatha Pashupalan Farm,609817151,288959,9865999233,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-04-20T17:50:20,PROGRESSIVE_MENUKA,2024-07-17T02:44:59,Barahathawa Branch,111,23:43.2
19212,Om Star Krishi Tatha Pashupalan Firm Pvt. Ltd.,609818273,288965,9854038139,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-04-20T17:49:38,PROGRESSIVE_MENUKA,2024-07-17T02:44:59,Barahathawa Branch,111,23:43.2
22523,SUSMA TRADERS.,608523639,289040,9807913527,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-02T10:00:36,NMB_SUMANSHRESTHA,2024-07-17T02:44:59,DAMAK BRANCH,79,23:43.2
28083,BARAHATHAWA KHADYA UDHAYOG,605522727,289044,9844392550,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-01-08T13:07:04,NEPAL_SUBASH,2024-07-17T02:44:59,BARHATHWA BRANCH,140,23:43.2
20308,AAMOD HARDWARE,303936684,289057,9852676823,SAGARMATHA Bank,Account Closed,REALLOCATED,2023-05-15T16:34:31,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
14285,MASTA TRADERS,303640352,289097,9848643858,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T11:37:51,SBL_BUDIGANGA,2024-07-17T02:44:59,,,23:43.2
33951,J.A.  TRADERS,601407792,289133,9867224348,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-04-14T11:14:41,sabina.dahal,2024-07-17T02:44:59,BHAIRAHAWA,120,23:43.2
22625,B AND B FANCY DESIGN PVT. LTD.,604376963,289233,9851052573,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-11-26T14:04:38,everest_digital,2024-07-17T02:44:59,JORPATI BRANCH,580,23:43.2
35274,BHUWAR BHAWANI SUPPLIERS,304150382,289286,9858082000,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-04T10:25:22,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
12817,DK READYMADE PASAL,303706946,289348,9804376978,SAGARMATHA Bank,I want esewa QR,REALLOCATED,2022-10-10T15:43:29,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
27474,SUTARI KRISHI TATHA PASUPANCHI FARM,608998820,289379,9856055885,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-02-26T16:00:27,Garima_Yam,2024-07-17T02:44:59,Waling Branch,1,23:43.2
7026,B.P. COLOURS HOUSE AND SUPPLIERS,608803362,289389,9857057857,SAGARMATHA Bank,Account Closed,REALLOCATED,2022-05-03T14:49:10,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
40385,REJINA STORES,600495237,289727,9842620855,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-02T10:17:49,ILA,2024-07-17T02:44:59,PHIDIM,258,23:43.2
38201,MAYA KAMALAMAI SUPPLIERS,610634563,289796,9829928806,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-30T12:39:04,13673,2024-07-17T02:44:59,,,23:43.2
29596,HARI OM MONEY TRANSFER AND COMMUNICATION,603826854,289935,9841676015,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-02-04T12:06:58,Parash07,2024-07-17T02:44:59,KRISHNANAGAR 034,34,23:43.2
31467,NEW TANDOORI FAST FOOD RESTUARANT,300300709,290054,9841640360,SAGARMATHA Bank,Banking relationship with another bank,WITHDRAWN,,,2024-07-17T02:44:59,,,23:43.2
39677,BELBAS ALUMINIUM AND STEEL UDHYOG,605017036,290059,9857059682,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-02T13:59:00,DSA_BARSHALAMICHHANE,2024-07-17T02:44:59,BUTWAL BRANCH,5,23:43.2
16699,SANDHYA KIRANA TATHA FALFUL PASAL,615435099,290174,9819146776,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-01-25T17:06:35,MBL_ANUSHA,2024-07-17T02:44:59,,,23:43.2
10017,S.K. FANCY,305207982,290205,9816559866,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-03T07:06:08,NEPAL_SUBASH,2024-07-17T02:44:59,,,23:43.2
889,BAIJU TRADERS,301732619,290294,9801360235,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-15T10:43:02,everest_digital,2024-07-17T02:44:59,,,23:43.2
30498,AARUNGKHOLA SUNACHHADI PASAL,608988290,290296,9846292594,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-03-03T12:57:28,NEPAL_SUBASH,2024-07-17T02:44:59,AARUNGKHOLA BRANCH,138,23:43.2
34062,BASHIBIYALO KIRANA PASHAL,302304051,290403,9842044846,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-28T11:58:55,12940,2024-07-17T02:44:59,,,23:43.2
11639,SALINTA DIGITAL,921255617,290763,9857070159,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-11-07T11:35:52,dipak.shrestha,2024-07-17T02:44:59,,,23:43.2
17761,JAYASWAL TRADERS,603808603,290764,9867865040,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-11-28T12:59:05,everest_digital,2024-07-17T02:44:59,,,23:43.2
5081,SAFAL DIAGNOSTIC CENTRE PVT LTD,609556302,290807,9805468560,SAGARMATHA Bank,Started Banking with Nepal SBI Bank Ltd.,REALLOCATED,2022-03-30T15:55:34,NSBL_DINESH,2024-07-17T02:44:59,,,23:43.2
6806,SURAJ RICE MILL,300628740,291336,9857080040,SAGARMATHA Bank,release from sbl bardaghat branch,REALLOCATED,2022-04-24T14:08:26,SBL_BARDAGHAT,2024-07-17T02:44:59,,,23:43.2
38752,ARUNA DISTILLERY PVT LTD,305645816,291444,9857045531,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-06T18:32:49,EBLQRMAKER@1070,2024-07-17T02:44:59,,,23:43.2
3132,UNIKA SUPPLIERS,103508104,291473,9858052573,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:33:59,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
3131,HOTEL SUNRISE,605646397,291484,9809472468,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:33:52,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
37595,GOVINDA TRADE SUPPLIERS,300509281,291602,9815591224,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-25T10:21:03,EBLQRMAKER@0310,2024-07-17T02:44:59,,,23:43.2
36176,RUBY HARDWARE AND SUPPLIERS,612244007,291641,9857070916,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-12T18:01:06,059_MAKER,2024-07-17T02:44:59,,,23:43.2
10750,ROYAL RESORT PRIVATE LIMITED,302998900,291791,9852022832,SAGARMATHA Bank,i wish to switch from nic bank to nepal bank as i am loan client of nepal bank limited.,REALLOCATED,2022-08-23T10:58:52,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
40457,UMA GENERAL SUPPLIERS,600452548,291817,9811581199,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-19T11:04:47,1331KG,2024-07-17T02:44:59,,,23:43.2
20223,BUTWAL WATER PARK AND RESORT PVT LTD,609623439,291858,9857029737,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-05-08T12:25:25,GLOBAL_ANU,2024-07-17T02:44:59,BUTWAL MAIN BRANCH,M2,23:43.2
36591,JEEWAN BAHUUDHESIYE PASUPANCHI FARM,604041346,291889,9809738155,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-18T13:48:06,NIKESHMAHARJAN,2024-07-17T02:44:59,,,23:43.2
34215,FEWA ENGINEERING CONSULTANCY,608482985,291911,9846119298,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-29T10:35:31,1909SS,2024-07-17T02:44:59,,,23:43.2
